,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
669,669,68.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,189.5,0.6295680999755859,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.6295680999755859,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
670,670,69.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,190.0,0.6312292218208313,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.6312292218208313,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
671,671,71.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,190.5,0.6328903436660767,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.6328903436660767,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
672,672,67.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,191.0,0.634551465511322,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.634551465511322,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
673,673,64.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,191.5,0.6362126469612122,0.5039370078740157,0.25395250790501583,0.127976066975756,0.6362126469612122,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
674,674,35.0,0.0,4.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,192.0,0.6378737688064575,0.2755905511811024,0.0759501519003038,0.020931144224493173,0.6378737688064575,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,69.0,35.0,34.0
675,675,47.0,0.0,4.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,192.0,0.6378737688064575,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.6378737688064575,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,69.0,35.0,34.0
676,676,66.0,0.0,0.5,3,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,192.0,0.6378737688064575,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.6378737688064575,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,69.0,35.0,34.0
677,677,69.0,0.0,0.5,3,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,192.0,0.6378737688064575,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.6378737688064575,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,69.0,35.0,34.0
678,678,59.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,192.5,0.6395348906517029,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.6395348906517029,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
679,679,63.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,193.0,0.6411960124969482,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.6411960124969482,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,66.0,63.0,3.0
680,680,66.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,193.0,0.6411960124969482,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.6411960124969482,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,66.0,63.0,3.0
681,681,59.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,193.5,0.6428571343421936,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.6428571343421936,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
682,682,64.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,194.0,0.644518256187439,0.5039370078740157,0.25395250790501583,0.127976066975756,0.644518256187439,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,64.0,3.0
683,683,67.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,194.0,0.644518256187439,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.644518256187439,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,64.0,3.0
684,684,59.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,194.5,0.6461793780326843,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.6461793780326843,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
685,685,66.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,195.0,0.6478405594825745,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.6478405594825745,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,66.0,3.0
686,686,69.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,195.0,0.6478405594825745,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.6478405594825745,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,66.0,3.0
687,687,59.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,195.5,0.6495016813278198,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.6495016813278198,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
688,688,63.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.0,0.6511628031730652,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.6511628031730652,0.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,84.0,63.0,21.0
689,689,66.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.0,0.6511628031730652,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.6511628031730652,0.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,84.0,63.0,21.0
690,690,84.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.0,0.6511628031730652,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.6511628031730652,0.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,84.0,63.0,21.0
691,691,59.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.5,0.6528239250183105,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.6528239250183105,0.75,1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,59.0,24.0
692,692,83.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.5,0.6528239250183105,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.6528239250183105,0.75,1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,59.0,24.0
693,693,64.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197.0,0.6544850468635559,0.5039370078740157,0.25395250790501583,0.127976066975756,0.6544850468635559,1.1666666666666665,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,64.0,17.0
694,694,67.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197.0,0.6544850468635559,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.6544850468635559,1.1666666666666665,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,64.0,17.0
695,695,81.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197.0,0.6544850468635559,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.6544850468635559,1.1666666666666665,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,64.0,17.0
696,696,59.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197.5,0.6561461687088013,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.6561461687088013,1.5833333333333333,0.41666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,59.0,20.0
697,697,79.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197.5,0.6561461687088013,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.6561461687088013,1.5833333333333333,0.41666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,59.0,20.0
698,698,66.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,198.0,0.6578072905540466,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.6578072905540466,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,78.0,66.0,12.0
699,699,69.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,198.0,0.6578072905540466,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.6578072905540466,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,78.0,66.0,12.0
700,700,78.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,198.0,0.6578072905540466,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.6578072905540466,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,78.0,66.0,12.0
701,701,59.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,198.5,0.659468412399292,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.659468412399292,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
702,702,63.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,199.0,0.6611295938491821,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.6611295938491821,0.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,63.0,18.0
703,703,66.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,199.0,0.6611295938491821,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.6611295938491821,0.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,63.0,18.0
704,704,81.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,199.0,0.6611295938491821,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.6611295938491821,0.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,63.0,18.0
705,705,59.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,199.5,0.6627907156944275,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.6627907156944275,0.75,1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,59.0,20.0
706,706,79.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,199.5,0.6627907156944275,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.6627907156944275,0.75,1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,59.0,20.0
707,707,64.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0,0.6644518375396729,0.5039370078740157,0.25395250790501583,0.127976066975756,0.6644518375396729,1.1666666666666665,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,78.0,64.0,14.0
708,708,67.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0,0.6644518375396729,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.6644518375396729,1.1666666666666665,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,78.0,64.0,14.0
709,709,78.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0,0.6644518375396729,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.6644518375396729,1.1666666666666665,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,78.0,64.0,14.0
710,710,59.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200.5,0.6661129593849182,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.6661129593849182,1.5833333333333333,0.41666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,59.0,17.0
711,711,76.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200.5,0.6661129593849182,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.6661129593849182,1.5833333333333333,0.41666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,59.0,17.0
712,712,66.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,201.0,0.6677740812301636,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.6677740812301636,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,75.0,66.0,9.0
713,713,69.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,201.0,0.6677740812301636,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.6677740812301636,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,75.0,66.0,9.0
714,714,75.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,201.0,0.6677740812301636,0.5905511811023622,0.348750697501395,0.20595513631972145,0.6677740812301636,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,75.0,66.0,9.0
715,715,47.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,202.0,0.6710963249206543,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.6710963249206543,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,83.0,47.0,36.0
716,716,59.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,202.0,0.6710963249206543,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.6710963249206543,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,83.0,47.0,36.0
717,717,71.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,202.0,0.6710963249206543,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.6710963249206543,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,83.0,47.0,36.0
718,718,83.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,202.0,0.6710963249206543,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.6710963249206543,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,83.0,47.0,36.0
719,719,45.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,202.5,0.6727574467658997,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.6727574467658997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,81.0,45.0,36.0
720,720,57.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,202.5,0.6727574467658997,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.6727574467658997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,81.0,45.0,36.0
721,721,69.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,202.5,0.6727574467658997,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.6727574467658997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,81.0,45.0,36.0
722,722,81.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,202.5,0.6727574467658997,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.6727574467658997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,81.0,45.0,36.0
723,723,43.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,203.0,0.6744186282157898,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.6744186282157898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,79.0,43.0,36.0
724,724,55.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,203.0,0.6744186282157898,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6744186282157898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,79.0,43.0,36.0
725,725,67.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,203.0,0.6744186282157898,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.6744186282157898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,79.0,43.0,36.0
726,726,79.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,203.0,0.6744186282157898,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.6744186282157898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,79.0,43.0,36.0
727,727,42.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,203.5,0.6760797500610352,0.33070866141732286,0.10936821873643747,0.0361690172199242,0.6760797500610352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,78.0,42.0,36.0
728,728,54.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,203.5,0.6760797500610352,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.6760797500610352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,78.0,42.0,36.0
729,729,66.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,203.5,0.6760797500610352,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.6760797500610352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,78.0,42.0,36.0
730,730,78.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,203.5,0.6760797500610352,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.6760797500610352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,78.0,42.0,36.0
