,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.presto,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1012,1012,73,0.0,1.5,2,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,284.0,0.5634920597076416,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.5634920597076416,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,73.0,57.0,16.0
1013,1013,61,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,284.5,0.5644841194152832,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.5644841194152832,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
1014,1014,64,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.0,0.5654761791229248,0.5039370078740157,0.25395250790501583,0.127976066975756,0.5654761791229248,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
1015,1015,61,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.5,0.5664682388305664,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.5664682388305664,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,61.0,15.0
1016,1016,73,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.5,0.5664682388305664,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.5664682388305664,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,61.0,15.0
1017,1017,76,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.5,0.5664682388305664,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.5664682388305664,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,61.0,15.0
1018,1018,57,0.0,0.5,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.0,0.567460298538208,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.567460298538208,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,76.0,57.0,19.0
1019,1019,57,0.0,2.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.0,0.567460298538208,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.567460298538208,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,76.0,57.0,19.0
1020,1020,71,0.0,1.0,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.0,0.567460298538208,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.567460298538208,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,76.0,57.0,19.0
1021,1021,73,0.0,0.0,2,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,286.0,0.567460298538208,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.567460298538208,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,76.0,57.0,19.0
1022,1022,74,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.0,0.567460298538208,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.567460298538208,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,76.0,57.0,19.0
1023,1023,76,0.0,0.0,2,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,286.0,0.567460298538208,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.567460298538208,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,76.0,57.0,19.0
1024,1024,62,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.5,0.5684523582458496,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5684523582458496,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1025,1025,66,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.0,0.5694444179534912,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.5694444179534912,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,66.0,8.0
1026,1026,71,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.0,0.5694444179534912,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.5694444179534912,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,66.0,8.0
1027,1027,74,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.0,0.5694444179534912,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5694444179534912,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,66.0,8.0
1028,1028,62,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.5,0.5704365372657776,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5704365372657776,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,73.0,62.0,11.0
1029,1029,69,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.5,0.5704365372657776,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5704365372657776,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,73.0,62.0,11.0
1030,1030,73,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.5,0.5704365372657776,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.5704365372657776,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,73.0,62.0,11.0
1031,1031,57,0.0,0.5,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.0,0.5714285969734192,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.5714285969734192,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,73.0,57.0,16.0
1032,1032,57,0.0,2.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.0,0.5714285969734192,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.5714285969734192,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,73.0,57.0,16.0
1033,1033,68,0.0,1.0,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.0,0.5714285969734192,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.5714285969734192,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,73.0,57.0,16.0
1034,1034,69,0.0,0.0,2,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,288.0,0.5714285969734192,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5714285969734192,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,73.0,57.0,16.0
1035,1035,71,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.0,0.5714285969734192,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.5714285969734192,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,73.0,57.0,16.0
1036,1036,73,0.0,0.0,2,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,288.0,0.5714285969734192,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.5714285969734192,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,73.0,57.0,16.0
1037,1037,59,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.5,0.5724206566810608,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.5724206566810608,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1038,1038,62,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,289.0,0.5734127163887024,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5734127163887024,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,62.0,9.0
1039,1039,68,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,289.0,0.5734127163887024,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.5734127163887024,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,62.0,9.0
1040,1040,71,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,289.0,0.5734127163887024,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.5734127163887024,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,62.0,9.0
1041,1041,59,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,289.5,0.574404776096344,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.574404776096344,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,59.0,15.0
1042,1042,71,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,289.5,0.574404776096344,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.574404776096344,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,59.0,15.0
1043,1043,74,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,289.5,0.574404776096344,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.574404776096344,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,59.0,15.0
1044,1044,57,0.0,0.5,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,290.0,0.5753968358039856,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.5753968358039856,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,74.0,57.0,17.0
1045,1045,57,0.0,2.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,290.0,0.5753968358039856,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.5753968358039856,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,74.0,57.0,17.0
1046,1046,69,0.0,1.0,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,290.0,0.5753968358039856,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5753968358039856,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,74.0,57.0,17.0
1047,1047,71,0.0,0.0,2,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,290.0,0.5753968358039856,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.5753968358039856,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,74.0,57.0,17.0
1048,1048,73,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,290.0,0.5753968358039856,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.5753968358039856,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,74.0,57.0,17.0
1049,1049,74,0.0,0.0,2,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,290.0,0.5753968358039856,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5753968358039856,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,74.0,57.0,17.0
1050,1050,61,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,290.5,0.5763888955116272,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.5763888955116272,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
1051,1051,64,1.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,291.0,0.5773809552192688,0.5039370078740157,0.25395250790501583,0.127976066975756,0.5773809552192688,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,73.0,64.0,9.0
1052,1052,69,1.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,291.0,0.5773809552192688,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5773809552192688,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,73.0,64.0,9.0
1053,1053,73,1.0,1.0,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,291.0,0.5773809552192688,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.5773809552192688,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,73.0,64.0,9.0
1054,1054,61,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,291.5,0.5783730149269104,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.5783730149269104,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
1055,1055,57,0.0,2.0,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,292.0,0.579365074634552,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.579365074634552,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,81.0,57.0,24.0
1056,1056,57,0.0,0.5,2,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,292.0,0.579365074634552,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.579365074634552,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,81.0,57.0,24.0
1057,1057,73,0.0,1.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,292.0,0.579365074634552,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.579365074634552,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,81.0,57.0,24.0
1058,1058,81,0.0,1.5,2,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,292.0,0.579365074634552,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.579365074634552,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,81.0,57.0,24.0
1059,1059,61,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,292.5,0.5803571343421936,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.5803571343421936,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
1060,1060,64,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,293.0,0.5813491940498352,0.5039370078740157,0.25395250790501583,0.127976066975756,0.5813491940498352,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
1061,1061,61,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,293.5,0.5823412537574768,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.5823412537574768,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,80.0,61.0,19.0
1062,1062,76,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,293.5,0.5823412537574768,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.5823412537574768,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,80.0,61.0,19.0
1063,1063,80,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,293.5,0.5823412537574768,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.5823412537574768,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,80.0,61.0,19.0
1064,1064,57,0.0,0.5,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.0,0.5833333134651184,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.5833333134651184,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,80.0,57.0,23.0
1065,1065,57,0.0,2.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.0,0.5833333134651184,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.5833333134651184,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,80.0,57.0,23.0
1066,1066,74,0.0,1.0,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.0,0.5833333134651184,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5833333134651184,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,80.0,57.0,23.0
1067,1067,76,0.0,0.0,2,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,294.0,0.5833333134651184,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.5833333134651184,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,80.0,57.0,23.0
1068,1068,78,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.0,0.5833333134651184,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.5833333134651184,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,80.0,57.0,23.0
1069,1069,80,0.0,0.0,2,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,294.0,0.5833333134651184,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.5833333134651184,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,80.0,57.0,23.0
1070,1070,62,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.5,0.58432537317276,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.58432537317276,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1071,1071,66,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,295.0,0.5853174328804016,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.5853174328804016,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,78.0,66.0,12.0
1072,1072,74,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,295.0,0.5853174328804016,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5853174328804016,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,78.0,66.0,12.0
1073,1073,78,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,295.0,0.5853174328804016,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.5853174328804016,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,78.0,66.0,12.0
