,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.adagio,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
609,609,78.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,107.5,0.4842342436313629,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.4842342436313629,0.7142857142857142,0.2857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
610,610,79.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,107.75,0.48536035418510437,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.48536035418510437,0.8571428571428571,0.1428571428571429,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
611,611,62.0,0.0,1.5,4,0.0,0.75,0.0,0.0,0.0,0.0,108.0,0.4864864945411682,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4864864945411682,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,82.0,62.0,20.0
612,612,65.0,0.0,1.5,4,0.0,1.5,0.0,0.0,0.0,0.0,108.0,0.4864864945411682,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.4864864945411682,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,82.0,62.0,20.0
613,613,70.0,0.0,1.5,4,0.0,1.5,0.0,0.0,0.0,0.0,108.0,0.4864864945411682,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.4864864945411682,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,82.0,62.0,20.0
614,614,82.0,0.0,0.75,4,0.0,1.5,0.0,0.0,0.0,0.0,108.0,0.4864864945411682,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.4864864945411682,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,82.0,62.0,20.0
615,615,81.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,108.75,0.48986485600471497,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.48986485600471497,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
616,616,80.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,109.0,0.4909909963607788,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.4909909963607788,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
617,617,64.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,110.25,0.49662160873413086,0.5039370078740157,0.25395250790501583,0.127976066975756,0.49662160873413086,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
618,618,65.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,110.5,0.4977477490901947,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.4977477490901947,0.14285714285714285,0.8571428571428572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
619,619,67.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,110.75,0.49887385964393616,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.49887385964393616,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
620,620,68.0,3.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,111.0,0.5,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.5,0.42857142857142855,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
621,621,67.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,111.25,0.5011261105537415,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5011261105537415,0.5714285714285714,0.4285714285714286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
622,622,68.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,111.5,0.5022522807121277,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.5022522807121277,0.7142857142857142,0.2857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
623,623,69.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,111.75,0.5033783912658691,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5033783912658691,0.8571428571428571,0.1428571428571429,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
624,624,39.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,112.0,0.5045045018196106,0.30708661417322836,0.09430218860437721,0.028958939807643396,0.5045045018196106,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,70.0,39.0,31.0
625,625,51.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,112.0,0.5045045018196106,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.5045045018196106,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,70.0,39.0,31.0
626,626,67.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,112.0,0.5045045018196106,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5045045018196106,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,70.0,39.0,31.0
627,627,70.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,112.0,0.5045045018196106,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5045045018196106,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,70.0,39.0,31.0
628,628,63.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,113.0,0.5090090036392212,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5090090036392212,0.4,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,63.0,4.0
629,629,67.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,113.0,0.5090090036392212,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5090090036392212,0.4,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,63.0,4.0
630,630,46.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,113.5,0.5112612843513489,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.5112612843513489,0.6,0.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,65.0,46.0,19.0
631,631,58.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,113.5,0.5112612843513489,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.5112612843513489,0.6,0.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,65.0,46.0,19.0
632,632,65.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,113.5,0.5112612843513489,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5112612843513489,0.6,0.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,65.0,46.0,19.0
633,633,51.0,2.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,114.0,0.5135135054588318,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.5135135054588318,0.8,0.19999999999999996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,63.0,51.0,12.0
634,634,55.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,114.0,0.5135135054588318,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5135135054588318,0.8,0.19999999999999996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,63.0,51.0,12.0
635,635,63.0,2.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,114.0,0.5135135054588318,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5135135054588318,0.8,0.19999999999999996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,63.0,51.0,12.0
636,636,58.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,114.5,0.5157657861709595,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.5157657861709595,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
637,637,63.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,115.0,0.5180180072784424,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5180180072784424,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
638,638,46.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,115.5,0.5202702879905701,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.5202702879905701,0.5,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,65.0,46.0,19.0
639,639,62.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,115.5,0.5202702879905701,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5202702879905701,0.5,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,65.0,46.0,19.0
640,640,65.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,115.5,0.5202702879905701,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5202702879905701,0.5,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,65.0,46.0,19.0
641,641,51.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,116.0,0.522522509098053,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.522522509098053,0.95,1.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,51.0,16.0
642,642,63.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,116.0,0.522522509098053,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.522522509098053,0.95,1.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,51.0,16.0
643,643,67.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,116.0,0.522522509098053,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.522522509098053,0.95,1.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,51.0,16.0
644,644,48.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,116.5,0.5247747898101807,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.5247747898101807,1.4,1.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,68.0,48.0,20.0
645,645,68.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,116.5,0.5247747898101807,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.5247747898101807,1.4,1.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,68.0,48.0,20.0
646,646,43.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,117.0,0.5270270109176636,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.5270270109176636,0.9333333333333333,1.0666666666666669,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,43.0,27.0
647,647,70.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,117.0,0.5270270109176636,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5270270109176636,0.9333333333333333,1.0666666666666669,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,43.0,27.0
648,648,44.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,117.5,0.5292792916297913,0.3464566929133858,0.12003224006448013,0.0415859729357254,0.5292792916297913,1.4666666666666668,0.5333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,44.0,28.0
649,649,72.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,117.5,0.5292792916297913,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5292792916297913,1.4666666666666668,0.5333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,44.0,28.0
650,650,46.0,2.0,1.5,4,0.0,0.75,0.0,0.0,0.0,0.0,118.0,0.5315315127372742,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.5315315127372742,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,46.0,21.0
651,651,63.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,118.0,0.5315315127372742,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5315315127372742,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,46.0,21.0
652,652,67.0,2.0,0.75,4,0.0,1.5,0.0,0.0,0.0,0.0,118.0,0.5315315127372742,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5315315127372742,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,46.0,21.0
653,653,68.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,118.75,0.5349099040031433,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.5349099040031433,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
654,654,62.0,3.0,1.0,4,1.0,0.25,0.0,0.0,0.0,0.0,119.0,0.5360360145568848,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5360360145568848,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,62.0,3.0
655,655,65.0,3.0,0.25,4,1.0,1.0,0.0,0.0,0.0,0.0,119.0,0.5360360145568848,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5360360145568848,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,62.0,3.0
656,656,67.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,119.25,0.537162184715271,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.537162184715271,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
657,657,68.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,119.5,0.5382882952690125,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.5382882952690125,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
658,658,69.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,119.75,0.5394144058227539,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5394144058227539,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
659,659,67.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,120.0,0.5405405163764954,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5405405163764954,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,82.0,67.0,15.0
660,660,70.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,120.0,0.5405405163764954,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5405405163764954,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,82.0,67.0,15.0
661,661,82.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,120.0,0.5405405163764954,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.5405405163764954,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,82.0,67.0,15.0
662,662,63.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,121.0,0.545045018196106,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.545045018196106,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,63.0,16.0
663,663,79.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,121.0,0.545045018196106,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.545045018196106,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,63.0,16.0
664,664,58.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,121.5,0.5472972989082336,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.5472972989082336,1.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,58.0,19.0
665,665,77.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,121.5,0.5472972989082336,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5472972989082336,1.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,58.0,19.0
666,666,55.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,122.0,0.5495495200157166,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5495495200157166,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,75.0,55.0,20.0
667,667,70.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,122.0,0.5495495200157166,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5495495200157166,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,75.0,55.0,20.0
668,668,75.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,122.0,0.5495495200157166,0.5905511811023622,0.348750697501395,0.20595513631972145,0.5495495200157166,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,75.0,55.0,20.0
669,669,58.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,122.5,0.5518018007278442,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.5518018007278442,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,58.0,19.0
670,670,74.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,122.5,0.5518018007278442,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5518018007278442,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,58.0,19.0
671,671,77.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,122.5,0.5518018007278442,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5518018007278442,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,58.0,19.0
672,672,63.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,123.0,0.5540540814399719,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5540540814399719,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,63.0,16.0
673,673,75.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,123.0,0.5540540814399719,0.5905511811023622,0.348750697501395,0.20595513631972145,0.5540540814399719,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,63.0,16.0
