,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1051,1051,62.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,278.5,0.450647234916687,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.450647234916687,0.8333333333333333,0.16666666666666674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1052,1052,52.0,3.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,279.0,0.45145630836486816,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.45145630836486816,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,59.0,52.0,7.0
1053,1053,59.0,3.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,279.0,0.45145630836486816,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.45145630836486816,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,59.0,52.0,7.0
1054,1054,62.0,3.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,279.5,0.4522653818130493,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4522653818130493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1055,1055,53.0,0.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,280.0,0.4530744254589081,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.4530744254589081,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,53.0,4.0
1056,1056,57.0,0.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,280.0,0.4530744254589081,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.4530744254589081,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,57.0,53.0,4.0
1057,1057,62.0,0.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,280.5,0.45388349890708923,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.45388349890708923,0.25,1.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,62.0,19.0
1058,1058,81.0,0.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,280.5,0.45388349890708923,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.45388349890708923,0.25,1.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,62.0,19.0
1059,1059,53.0,1.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,281.0,0.454692542552948,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.454692542552948,0.6428571428571428,1.3571428571428572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,86.0,53.0,33.0
1060,1060,57.0,1.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,281.0,0.454692542552948,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.454692542552948,0.6428571428571428,1.3571428571428572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,86.0,53.0,33.0
1061,1061,86.0,1.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,281.0,0.454692542552948,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.454692542552948,0.6428571428571428,1.3571428571428572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,86.0,53.0,33.0
1062,1062,62.0,1.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,281.5,0.45550161600112915,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.45550161600112915,1.0357142857142856,0.9642857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,85.0,62.0,23.0
1063,1063,85.0,1.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,281.5,0.45550161600112915,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.45550161600112915,1.0357142857142856,0.9642857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,85.0,62.0,23.0
1064,1064,53.0,2.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282.0,0.4563106894493103,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.4563106894493103,1.4285714285714286,1.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,88.0,53.0,35.0
1065,1065,57.0,2.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282.0,0.4563106894493103,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.4563106894493103,1.4285714285714286,1.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,88.0,53.0,35.0
1066,1066,88.0,2.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282.0,0.4563106894493103,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.4563106894493103,1.4285714285714286,1.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,88.0,53.0,35.0
1067,1067,62.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282.5,0.45711973309516907,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.45711973309516907,0.8214285714285714,1.1785714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,62.0,24.0
1068,1068,86.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282.5,0.45711973309516907,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.45711973309516907,0.8214285714285714,1.1785714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,62.0,24.0
1069,1069,53.0,3.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.0,0.4579288065433502,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.4579288065433502,1.2142857142857142,0.7857142857142858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,84.0,53.0,31.0
1070,1070,57.0,3.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.0,0.4579288065433502,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.4579288065433502,1.2142857142857142,0.7857142857142858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,84.0,53.0,31.0
1071,1071,84.0,3.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.0,0.4579288065433502,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.4579288065433502,1.2142857142857142,0.7857142857142858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,84.0,53.0,31.0
1072,1072,62.0,3.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.5,0.458737850189209,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.458737850189209,1.6071428571428572,0.3928571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,62.0,21.0
1073,1073,83.0,3.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.5,0.458737850189209,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.458737850189209,1.6071428571428572,0.3928571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,62.0,21.0
1074,1074,52.0,0.0,1.0,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,284.0,0.45954692363739014,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.45954692363739014,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,52.0,29.0
1075,1075,59.0,0.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,284.0,0.45954692363739014,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.45954692363739014,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,52.0,29.0
1076,1076,81.0,0.0,2.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,284.0,0.45954692363739014,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.45954692363739014,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,52.0,29.0
1077,1077,62.0,0.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,284.5,0.4603559970855713,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4603559970855713,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1078,1078,52.0,1.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.0,0.46116504073143005,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.46116504073143005,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,59.0,52.0,7.0
1079,1079,59.0,1.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.0,0.46116504073143005,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.46116504073143005,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,59.0,52.0,7.0
1080,1080,62.0,1.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.5,0.4619741141796112,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4619741141796112,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1081,1081,52.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.0,0.46278315782546997,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.46278315782546997,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,83.0,52.0,31.0
1082,1082,59.0,2.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.0,0.46278315782546997,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.46278315782546997,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,83.0,52.0,31.0
1083,1083,80.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.0,0.46278315782546997,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.46278315782546997,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,83.0,52.0,31.0
1084,1084,81.0,2.0,0.0,4,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,286.0,0.46278315782546997,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.46278315782546997,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,83.0,52.0,31.0
1085,1085,83.0,2.0,0.0,4,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,286.0,0.46278315782546997,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.46278315782546997,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,83.0,52.0,31.0
1086,1086,62.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.5,0.4635922312736511,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4635922312736511,0.8333333333333333,0.16666666666666674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1087,1087,52.0,3.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.0,0.4644013047218323,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.4644013047218323,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,59.0,52.0,7.0
1088,1088,59.0,3.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.0,0.4644013047218323,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.4644013047218323,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,59.0,52.0,7.0
1089,1089,62.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,287.5,0.46521034836769104,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.46521034836769104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1090,1090,57.0,0.0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,288.0,0.4660194218158722,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.4660194218158722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,84.0,57.0,27.0
1091,1091,72.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,288.0,0.4660194218158722,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.4660194218158722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,84.0,57.0,27.0
1092,1092,84.0,0.0,2.0,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,288.0,0.4660194218158722,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.4660194218158722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,84.0,57.0,27.0
1093,1093,64.0,0.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,288.25,0.46642395853996277,0.5039370078740157,0.25395250790501583,0.127976066975756,0.46642395853996277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
1094,1094,60.0,0.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,288.5,0.46682846546173096,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.46682846546173096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1095,1095,64.0,0.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,288.75,0.46723300218582153,0.5039370078740157,0.25395250790501583,0.127976066975756,0.46723300218582153,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
1096,1096,57.0,1.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,289.0,0.4676375389099121,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.4676375389099121,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1097,1097,64.0,1.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,289.25,0.4680420756340027,0.5039370078740157,0.25395250790501583,0.127976066975756,0.4680420756340027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
1098,1098,60.0,1.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,289.5,0.46844661235809326,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.46844661235809326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1099,1099,64.0,1.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,289.75,0.46885111927986145,0.5039370078740157,0.25395250790501583,0.127976066975756,0.46885111927986145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
1100,1100,57.0,2.0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,290.0,0.469255656003952,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.469255656003952,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,57.0,24.0
1101,1101,69.0,2.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,290.0,0.469255656003952,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.469255656003952,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,57.0,24.0
1102,1102,81.0,2.0,2.0,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,290.0,0.469255656003952,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.469255656003952,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,57.0,24.0
1103,1103,65.0,2.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,290.25,0.4696601927280426,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.4696601927280426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1104,1104,60.0,2.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,290.5,0.4700647294521332,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.4700647294521332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1105,1105,65.0,2.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,290.75,0.47046926617622375,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.47046926617622375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1106,1106,57.0,3.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,291.0,0.47087377309799194,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.47087377309799194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1107,1107,65.0,3.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,291.25,0.4712783098220825,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.4712783098220825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1108,1108,60.0,3.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,291.5,0.4716828465461731,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.4716828465461731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1109,1109,65.0,3.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,291.75,0.47208738327026367,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.47208738327026367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1110,1110,57.0,0.0,0.25,4,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,292.0,0.47249191999435425,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.47249191999435425,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,87.0,57.0,30.0
