,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
977,977,39.0,0.0,3.0,3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,234.0,0.6428571343421936,0.30708661417322836,0.09430218860437721,0.028958939807643396,0.6428571343421936,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,51.0,39.0,12.0
978,978,51.0,0.0,3.0,3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,234.0,0.6428571343421936,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.6428571343421936,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,51.0,39.0,12.0
979,979,71.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,234.5,0.6442307829856873,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.6442307829856873,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,71.0,3.0
980,980,74.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,234.5,0.6442307829856873,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6442307829856873,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,71.0,3.0
981,981,72.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,235.0,0.6456043720245361,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6456043720245361,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,72.0,3.0
982,982,75.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,235.0,0.6456043720245361,0.5905511811023622,0.348750697501395,0.20595513631972145,0.6456043720245361,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,72.0,3.0
983,983,74.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,235.5,0.6469780206680298,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6469780206680298,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,74.0,3.0
984,984,77.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,235.5,0.6469780206680298,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.6469780206680298,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,74.0,3.0
985,985,75.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,236.0,0.6483516693115234,0.5905511811023622,0.348750697501395,0.20595513631972145,0.6483516693115234,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,75.0,4.0
986,986,79.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,236.0,0.6483516693115234,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.6483516693115234,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,75.0,4.0
987,987,72.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,236.5,0.6497252583503723,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6497252583503723,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,72.0,3.0
988,988,75.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,236.5,0.6497252583503723,0.5905511811023622,0.348750697501395,0.20595513631972145,0.6497252583503723,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,72.0,3.0
989,989,53.0,0.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,237.0,0.651098906993866,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.651098906993866,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,74.0,53.0,21.0
990,990,63.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,237.0,0.651098906993866,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.651098906993866,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,74.0,53.0,21.0
991,991,69.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,237.0,0.651098906993866,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.651098906993866,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,74.0,53.0,21.0
992,992,74.0,0.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,237.0,0.651098906993866,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.651098906993866,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,74.0,53.0,21.0
993,993,72.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,237.5,0.6524725556373596,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6524725556373596,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
994,994,58.0,1.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,238.0,0.6538461446762085,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.6538461446762085,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,75.0,58.0,17.0
995,995,62.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,238.0,0.6538461446762085,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.6538461446762085,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,75.0,58.0,17.0
996,996,70.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,238.0,0.6538461446762085,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.6538461446762085,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,75.0,58.0,17.0
997,997,75.0,1.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,238.0,0.6538461446762085,0.5905511811023622,0.348750697501395,0.20595513631972145,0.6538461446762085,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,75.0,58.0,17.0
998,998,74.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,238.5,0.6552197933197021,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6552197933197021,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
999,999,45.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,239.0,0.656593382358551,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.656593382358551,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,79.0,45.0,34.0
1000,1000,57.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,239.0,0.656593382358551,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.656593382358551,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,79.0,45.0,34.0
1001,1001,72.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,239.0,0.656593382358551,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.656593382358551,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,79.0,45.0,34.0
1002,1002,79.0,2.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,239.0,0.656593382358551,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.656593382358551,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,79.0,45.0,34.0
1003,1003,77.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,239.5,0.6579670310020447,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.6579670310020447,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1004,1004,43.0,0.0,2.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,240.0,0.6593406796455383,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.6593406796455383,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,84.0,43.0,41.0
1005,1005,55.0,0.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,240.0,0.6593406796455383,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6593406796455383,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,84.0,43.0,41.0
1006,1006,74.0,0.0,1.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,240.0,0.6593406796455383,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6593406796455383,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,84.0,43.0,41.0
1007,1007,84.0,0.0,0.5,3,1.0,2.0,0.0,0.0,0.0,0.0,1.0,240.0,0.6593406796455383,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.6593406796455383,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,84.0,43.0,41.0
1008,1008,82.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,240.5,0.6607142686843872,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.6607142686843872,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
1009,1009,70.0,1.0,2.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,241.0,0.6620879173278809,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.6620879173278809,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,70.0,11.0
1010,1010,81.0,1.0,0.5,3,1.0,2.0,0.0,0.0,0.0,0.0,1.0,241.0,0.6620879173278809,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.6620879173278809,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,70.0,11.0
1011,1011,79.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,241.5,0.6634615659713745,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.6634615659713745,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1012,1012,55.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,242.0,0.6648351550102234,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6648351550102234,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,55.0,22.0
1013,1013,60.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,242.0,0.6648351550102234,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.6648351550102234,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,55.0,22.0
1014,1014,77.0,2.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,242.0,0.6648351550102234,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.6648351550102234,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,55.0,22.0
1015,1015,76.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,242.5,0.666208803653717,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.666208803653717,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1016,1016,53.0,0.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,243.0,0.6675823926925659,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.6675823926925659,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,79.0,53.0,26.0
1017,1017,64.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,243.0,0.6675823926925659,0.5039370078740157,0.25395250790501583,0.127976066975756,0.6675823926925659,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,79.0,53.0,26.0
1018,1018,70.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,243.0,0.6675823926925659,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.6675823926925659,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,79.0,53.0,26.0
1019,1019,79.0,0.0,1.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,243.0,0.6675823926925659,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.6675823926925659,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,79.0,53.0,26.0
1020,1020,65.0,1.0,1.25,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,244.0,0.6703296899795532,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6703296899795532,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,65.0,12.0
1021,1021,69.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,244.0,0.6703296899795532,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.6703296899795532,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,65.0,12.0
1022,1022,77.0,1.0,1.0,3,0.0,1.25,0.0,0.0,0.0,0.0,1.0,244.0,0.6703296899795532,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.6703296899795532,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,65.0,12.0
1023,1023,67.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,245.25,0.6737637519836426,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.6737637519836426,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1024,1024,63.0,2.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,245.5,0.6744505763053894,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.6744505763053894,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
1025,1025,60.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,245.75,0.6751373410224915,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.6751373410224915,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1026,1026,58.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,246.0,0.6758241653442383,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.6758241653442383,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1027,1027,57.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,247.0,0.6785714030265808,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.6785714030265808,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1028,1028,58.0,2.0,1.0,3,0.0,1.1666666666666572,0.0,0.0,0.0,0.0,1.0,248.0,0.6813187003135681,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.6813187003135681,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,85.0,58.0,27.0
1029,1029,85.0,2.0,1.1666666,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,248.0,0.6813187003135681,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.6813187003135681,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,85.0,58.0,27.0
1030,1030,52.0,0.0,2.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,249.0,0.6840659379959106,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.6840659379959106,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
1031,1031,83.0,0.1666717529296875,0.16666667,3,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,249.1666717529297,0.6845238208770752,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.6845238208770752,0.05555555555555555,0.9444444444444444,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
1032,1032,85.0,0.3333282470703125,0.16666667,3,1.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,249.3333282470703,0.684981644153595,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.684981644153595,0.1111111111111111,0.8888888888888888,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
1033,1033,84.0,0.5,0.16666667,3,1.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,249.5,0.6854395866394043,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.6854395866394043,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1034,1034,82.0,0.6666717529296875,0.16666667,3,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,249.6666717529297,0.6858974695205688,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.6858974695205688,0.2222222222222222,0.7777777777777778,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
1035,1035,81.0,0.8333282470703125,0.16666667,3,1.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,249.8333282470703,0.6863552927970886,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.6863552927970886,0.2777777777777778,0.7222222222222222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1036,1036,79.0,1.0,0.16666667,3,1.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,250.0,0.6868131756782532,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.6868131756782532,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1037,1037,78.0,1.1666717529296875,0.16666667,3,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,250.1666717529297,0.6872710585594177,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.6872710585594177,0.38888888888888884,0.6111111111111112,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
