,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.presto,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1135,1135,67.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,500.0,0.6060606241226196,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.6060606241226196,0.8,0.19999999999999996,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,67.0,63.0,4.0
1136,1136,62.0,0.0,1.0,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,501.0,0.607272744178772,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.607272744178772,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,74.0,62.0,12.0
1137,1137,66.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,501.0,0.607272744178772,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.607272744178772,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,74.0,62.0,12.0
1138,1138,74.0,0.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,501.0,0.607272744178772,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.607272744178772,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,74.0,62.0,12.0
1139,1139,75.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,501.5,0.6078788042068481,0.5905511811023622,0.348750697501395,0.20595513631972145,0.6078788042068481,0.08333333333333333,0.9166666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1140,1140,76.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,502.0,0.6084848642349243,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.6084848642349243,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1141,1141,77.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,502.5,0.6090909242630005,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.6090909242630005,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1142,1142,78.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,503.0,0.6096969842910767,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.6096969842910767,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
1143,1143,79.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,503.5,0.6103030443191528,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.6103030443191528,0.41666666666666663,0.5833333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1144,1144,80.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,504.0,0.610909104347229,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.610909104347229,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1145,1145,81.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,504.5,0.6115151643753052,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.6115151643753052,0.5833333333333333,0.41666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1146,1146,82.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,505.0,0.6121212244033813,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.6121212244033813,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
1147,1147,83.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,505.5,0.6127272844314575,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.6127272844314575,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
1148,1148,84.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,506.0,0.6133333444595337,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.6133333444595337,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1149,1149,85.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,506.5,0.6139394044876099,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.6139394044876099,0.9166666666666666,0.08333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
1150,1150,86.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,507.0,0.614545464515686,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.614545464515686,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
1151,1151,43.0,0.0,1.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,513.0,0.6218181848526001,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.6218181848526001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,71.0,43.0,28.0
1152,1152,67.0,0.0,2.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,513.0,0.6218181848526001,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.6218181848526001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,71.0,43.0,28.0
1153,1153,71.0,0.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,513.0,0.6218181848526001,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.6218181848526001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,71.0,43.0,28.0
1154,1154,55.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,514.0,0.6230303049087524,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6230303049087524,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1155,1155,55.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,515.0,0.6242424249649048,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6242424249649048,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,72.0,55.0,17.0
1156,1156,69.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,515.0,0.6242424249649048,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.6242424249649048,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,72.0,55.0,17.0
1157,1157,72.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,515.0,0.6242424249649048,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6242424249649048,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,72.0,55.0,17.0
1158,1158,55.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,516.0,0.6254545450210571,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6254545450210571,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,74.0,55.0,19.0
1159,1159,71.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,516.0,0.6254545450210571,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.6254545450210571,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,74.0,55.0,19.0
1160,1160,74.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,516.0,0.6254545450210571,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6254545450210571,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,74.0,55.0,19.0
1161,1161,55.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,517.0,0.6266666650772095,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6266666650772095,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1162,1162,55.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,518.0,0.6278787851333618,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6278787851333618,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,74.0,55.0,19.0
1163,1163,71.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,518.0,0.6278787851333618,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.6278787851333618,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,74.0,55.0,19.0
1164,1164,74.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,518.0,0.6278787851333618,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6278787851333618,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,74.0,55.0,19.0
1165,1165,55.0,0.0,1.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,519.0,0.6290909051895142,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6290909051895142,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,79.0,55.0,24.0
1166,1166,76.0,0.0,2.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,519.0,0.6290909051895142,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.6290909051895142,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,79.0,55.0,24.0
1167,1167,79.0,0.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,519.0,0.6290909051895142,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.6290909051895142,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,79.0,55.0,24.0
1168,1168,55.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,520.0,0.6303030252456665,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6303030252456665,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1169,1169,55.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,521.0,0.6315151453018188,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6315151453018188,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,78.0,55.0,23.0
1170,1170,74.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,521.0,0.6315151453018188,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6315151453018188,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,78.0,55.0,23.0
1171,1171,78.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,521.0,0.6315151453018188,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.6315151453018188,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,78.0,55.0,23.0
1172,1172,55.0,0.0,1.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,522.0,0.6327272653579712,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6327272653579712,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,78.0,55.0,23.0
1173,1173,72.0,0.0,2.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,522.0,0.6327272653579712,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6327272653579712,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,78.0,55.0,23.0
1174,1174,76.0,0.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,522.0,0.6327272653579712,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.6327272653579712,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,78.0,55.0,23.0
1175,1175,78.0,0.0,0.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,522.0,0.6327272653579712,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.6327272653579712,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,78.0,55.0,23.0
1176,1176,55.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,523.0,0.6339393854141235,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6339393854141235,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1177,1177,55.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,524.0,0.6351515054702759,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6351515054702759,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,74.0,55.0,19.0
1178,1178,71.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,524.0,0.6351515054702759,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.6351515054702759,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,74.0,55.0,19.0
1179,1179,74.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,524.0,0.6351515054702759,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6351515054702759,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,74.0,55.0,19.0
1180,1180,43.0,0.0,1.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,525.0,0.6363636255264282,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.6363636255264282,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,71.0,43.0,28.0
1181,1181,67.0,0.0,2.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,525.0,0.6363636255264282,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.6363636255264282,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,71.0,43.0,28.0
1182,1182,71.0,0.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,525.0,0.6363636255264282,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.6363636255264282,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,71.0,43.0,28.0
1183,1183,55.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,526.0,0.6375757455825806,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6375757455825806,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1184,1184,55.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,527.0,0.6387878656387329,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6387878656387329,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,72.0,55.0,17.0
1185,1185,69.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,527.0,0.6387878656387329,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.6387878656387329,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,72.0,55.0,17.0
1186,1186,72.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,527.0,0.6387878656387329,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6387878656387329,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,72.0,55.0,17.0
1187,1187,55.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,528.0,0.6399999856948853,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6399999856948853,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,74.0,55.0,19.0
1188,1188,71.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,528.0,0.6399999856948853,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.6399999856948853,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,74.0,55.0,19.0
1189,1189,74.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,528.0,0.6399999856948853,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6399999856948853,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,74.0,55.0,19.0
1190,1190,55.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,529.0,0.6412121057510376,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6412121057510376,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1191,1191,55.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,530.0,0.6424242258071899,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6424242258071899,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,74.0,55.0,19.0
1192,1192,71.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,530.0,0.6424242258071899,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.6424242258071899,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,74.0,55.0,19.0
1193,1193,74.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,530.0,0.6424242258071899,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6424242258071899,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,74.0,55.0,19.0
1194,1194,55.0,0.0,1.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,531.0,0.6436363458633423,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6436363458633423,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,76.0,55.0,21.0
1195,1195,72.0,0.0,2.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,531.0,0.6436363458633423,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6436363458633423,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,76.0,55.0,21.0
1196,1196,76.0,0.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,531.0,0.6436363458633423,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.6436363458633423,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,76.0,55.0,21.0
