,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,metrical_basis.metrical_3_4_0,metrical_basis.metrical_3_4_weak,metrical_basis.metrical_3_4_1,metrical_basis.metrical_3_4_2,metrical_strength_basis.beat_phase,metrical_strength_basis.metrical_strength_downbeat,metrical_strength_basis.metrical_strength_secondary,metrical_strength_basis.metrical_strength_weak,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
481,481,78,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,74.25,0.6024340987205505,0.6141732283464567,0.6024340987205505,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
482,482,74,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,74.5,0.6044625043869019,0.5826771653543307,0.6044625043869019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
483,483,76,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,74.75,0.6064908504486084,0.5984251968503937,0.6064908504486084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
484,484,73,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,0.6085192561149597,0.5748031496062992,0.6085192561149597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
485,485,45,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,75.25,0.610547661781311,0.3543307086614173,0.610547661781311,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0
486,486,49,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,75.5,0.6125760674476624,0.3858267716535433,0.6125760674476624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,49.0,32.0
487,487,81,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,75.5,0.6125760674476624,0.6377952755905512,0.6125760674476624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,49.0,32.0
488,488,52,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,75.75,0.6146044731140137,0.4094488188976378,0.6146044731140137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
489,489,55,1.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,76.0,0.616632878780365,0.4330708661417323,0.616632878780365,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
490,490,49,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,76.25,0.6186612844467163,0.3858267716535433,0.6186612844467163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,49.0,32.0
491,491,81,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,76.25,0.6186612844467163,0.6377952755905512,0.6186612844467163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,49.0,32.0
492,492,52,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,76.5,0.6206896305084229,0.4094488188976378,0.6206896305084229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,52.0,30.0
493,493,82,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,76.5,0.6206896305084229,0.6456692913385826,0.6206896305084229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,52.0,30.0
494,494,55,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,76.75,0.6227180361747742,0.4330708661417323,0.6227180361747742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,55.0,26.0
495,495,81,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,76.75,0.6227180361747742,0.6377952755905512,0.6227180361747742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,55.0,26.0
496,496,58,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,77.0,0.6247464418411255,0.4566929133858268,0.6247464418411255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,58.0,21.0
497,497,79,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,77.0,0.6247464418411255,0.6220472440944882,0.6247464418411255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,58.0,21.0
498,498,57,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,77.25,0.6267748475074768,0.44881889763779526,0.6267748475074768,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,57.0,20.0
499,499,77,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,77.25,0.6267748475074768,0.6062992125984252,0.6267748475074768,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,57.0,20.0
500,500,55,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,77.5,0.6288032531738281,0.4330708661417323,0.6288032531738281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,55.0,21.0
501,501,76,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,77.5,0.6288032531738281,0.5984251968503937,0.6288032531738281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,55.0,21.0
502,502,58,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,77.75,0.6308316588401794,0.4566929133858268,0.6308316588401794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,58.0,21.0
503,503,79,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,77.75,0.6308316588401794,0.6220472440944882,0.6308316588401794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,58.0,21.0
504,504,57,0.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.0,0.6328600645065308,0.44881889763779526,0.6328600645065308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,57.0,20.0
505,505,77,0.0,1.25,3,0.0,1.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.0,0.6328600645065308,0.6062992125984252,0.6328600645065308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,57.0,20.0
506,506,55,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,78.25,0.6348884105682373,0.4330708661417323,0.6348884105682373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
507,507,53,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,78.5,0.6369168162345886,0.41732283464566927,0.6369168162345886,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
508,508,52,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,78.75,0.6389452219009399,0.4094488188976378,0.6389452219009399,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
509,509,50,1.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,79.0,0.6409736275672913,0.3937007874015748,0.6409736275672913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
510,510,49,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,79.25,0.6430020332336426,0.3858267716535433,0.6430020332336426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,49.0,27.0
511,511,76,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,79.25,0.6430020332336426,0.5984251968503937,0.6430020332336426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,49.0,27.0
512,512,47,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,79.5,0.6450304388999939,0.3700787401574803,0.6450304388999939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,47.0,27.0
513,513,74,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,79.5,0.6450304388999939,0.5826771653543307,0.6450304388999939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,47.0,27.0
514,514,45,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,79.75,0.6470588445663452,0.3543307086614173,0.6470588445663452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,73.0,45.0,28.0
515,515,73,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,79.75,0.6470588445663452,0.5748031496062992,0.6470588445663452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,45.0,28.0
516,516,53,2.0,1.25,3,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,80.0,0.6490872502326965,0.41732283464566927,0.6490872502326965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,53.0,21.0
517,517,74,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,80.0,0.6490872502326965,0.5826771653543307,0.6490872502326965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,53.0,21.0
518,518,76,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,80.25,0.6511155962944031,0.5984251968503937,0.6511155962944031,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
519,519,72,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,80.5,0.6531440019607544,0.5669291338582677,0.6531440019607544,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
520,520,74,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,80.75,0.6551724076271057,0.5826771653543307,0.6551724076271057,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
521,521,71,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.0,0.657200813293457,0.5590551181102362,0.657200813293457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
522,522,50,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,81.25,0.6592292189598083,0.3937007874015748,0.6592292189598083,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
523,523,43,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,81.5,0.6612576246261597,0.33858267716535434,0.6612576246261597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,43.0,36.0
524,524,79,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,81.5,0.6612576246261597,0.6220472440944882,0.6612576246261597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,43.0,36.0
525,525,45,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,81.75,0.663286030292511,0.3543307086614173,0.663286030292511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0
526,526,47,1.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,82.0,0.6653143763542175,0.3700787401574803,0.6653143763542175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0
527,527,48,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,82.25,0.6673427820205688,0.3779527559055118,0.6673427820205688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,48.0,21.0
528,528,69,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,82.25,0.6673427820205688,0.5433070866141733,0.6673427820205688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,48.0,21.0
529,529,50,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,82.5,0.6693711876869202,0.3937007874015748,0.6693711876869202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,50.0,21.0
530,530,71,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,82.5,0.6693711876869202,0.5590551181102362,0.6693711876869202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,50.0,21.0
531,531,52,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,82.75,0.6713995933532715,0.4094488188976378,0.6713995933532715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,52.0,20.0
532,532,72,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,82.75,0.6713995933532715,0.5669291338582677,0.6713995933532715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,52.0,20.0
533,533,53,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,83.0,0.6734279990196228,0.41732283464566927,0.6734279990196228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,53.0,21.0
534,534,74,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,83.0,0.6734279990196228,0.5826771653543307,0.6734279990196228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,53.0,21.0
535,535,55,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,83.25,0.6754564046859741,0.4330708661417323,0.6754564046859741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,55.0,21.0
536,536,76,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,83.25,0.6754564046859741,0.5984251968503937,0.6754564046859741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,55.0,21.0
537,537,57,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,83.5,0.6774848103523254,0.44881889763779526,0.6774848103523254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,57.0,20.0
538,538,77,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,83.5,0.6774848103523254,0.6062992125984252,0.6774848103523254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,57.0,20.0
539,539,59,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,83.75,0.679513156414032,0.4645669291338583,0.679513156414032,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,59.0,15.0
540,540,74,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,83.75,0.679513156414032,0.5826771653543307,0.679513156414032,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,59.0,15.0
541,541,60,0.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,0.6815415620803833,0.47244094488188976,0.6815415620803833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,60.0,16.0
542,542,76,0.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,0.6815415620803833,0.5984251968503937,0.6815415620803833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,60.0,16.0
