,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.fp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
608,608,67,0.0,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,111.0,0.5028248429298401,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5028248429298401,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,74.0,58.0,16.0
609,609,74,0.0,1.0,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,111.0,0.5028248429298401,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5028248429298401,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,74.0,58.0,16.0
610,610,70,0.33333587646484375,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111.33333587646484,0.5043314695358276,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5043314695358276,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
611,611,69,0.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111.66666412353516,0.5058380365371704,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5058380365371704,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
612,612,70,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.0,0.5073446035385132,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5073446035385132,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
613,613,79,1.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.33333587646484,0.5088512301445007,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5088512301445007,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
614,614,78,1.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.66666412353516,0.5103577971458435,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.5103577971458435,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
615,615,79,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113.0,0.511864423751831,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.511864423751831,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
616,616,70,2.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113.33333587646484,0.5133709907531738,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5133709907531738,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,70.0,4.0
617,617,74,2.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113.33333587646484,0.5133709907531738,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5133709907531738,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,70.0,4.0
618,618,69,2.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113.66666412353516,0.5148775577545166,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5148775577545166,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,73.0,69.0,4.0
619,619,73,2.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113.66666412353516,0.5148775577545166,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.5148775577545166,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,69.0,4.0
620,620,70,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.0,0.5163841843605042,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5163841843605042,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,70.0,4.0
621,621,74,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.0,0.5163841843605042,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5163841843605042,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,70.0,4.0
622,622,82,0.33333587646484375,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.33333587646484,0.5178908109664917,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.5178908109664917,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
623,623,81,0.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.66666412353516,0.5193973779678345,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.5193973779678345,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
624,624,82,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.0,0.5209039449691772,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.5209039449691772,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
625,625,70,1.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.33333587646484,0.5224105715751648,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5224105715751648,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,70.0,9.0
626,626,79,1.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.33333587646484,0.5224105715751648,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5224105715751648,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,70.0,9.0
627,627,69,1.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.66666412353516,0.5239171385765076,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5239171385765076,0.2,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,69.0,9.0
628,628,78,1.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.66666412353516,0.5239171385765076,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.5239171385765076,0.2,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,69.0,9.0
629,629,70,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.0,0.5254237055778503,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5254237055778503,0.4,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,70.0,9.0
630,630,79,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.0,0.5254237055778503,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5254237055778503,0.4,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,70.0,9.0
631,631,86,2.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.33333587646484,0.5269303321838379,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.5269303321838379,0.6000000000000001,1.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
632,632,85,2.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.66666412353516,0.5284368991851807,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.5284368991851807,1.3,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
633,633,86,0.0,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,1.0,117.0,0.5299435257911682,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.5299435257911682,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
634,634,82,0.33333587646484375,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,117.33333587646484,0.531450092792511,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.531450092792511,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
635,635,79,0.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,117.66666412353516,0.5329566597938538,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5329566597938538,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
636,636,86,1.0,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,1.0,118.0,0.5344632863998413,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.5344632863998413,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
637,637,82,1.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118.33333587646484,0.5359698534011841,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.5359698534011841,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
638,638,79,1.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118.66666412353516,0.5374764204025269,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5374764204025269,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
639,639,86,2.0,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,1.0,119.0,0.5389830470085144,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.5389830470085144,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
640,640,82,2.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119.33333587646484,0.540489673614502,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.540489673614502,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
641,641,79,2.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119.66666412353516,0.5419962406158447,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5419962406158447,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
642,642,60,0.0,2.0,3,0.0,1.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,0.5435028076171875,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.5435028076171875,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,77.0,60.0,17.0
643,643,65,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,0.5435028076171875,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5435028076171875,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,77.0,60.0,17.0
644,644,69,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,0.5435028076171875,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5435028076171875,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,77.0,60.0,17.0
645,645,77,0.0,1.3333334,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,0.5435028076171875,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5435028076171875,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,77.0,60.0,17.0
646,646,67,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,121.0,0.5480226278305054,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5480226278305054,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,67.0,3.0
647,647,70,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,121.0,0.5480226278305054,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5480226278305054,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,67.0,3.0
648,648,76,1.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121.33333587646484,0.5495291948318481,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.5495291948318481,0.6666666666666666,1.3333333333333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
649,649,77,1.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121.66666412353516,0.5510357618331909,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5510357618331909,1.0333333333333332,0.9666666666666668,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
650,650,79,2.0,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,122.0,0.5525423884391785,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5525423884391785,1.4,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
651,651,81,2.3333358764648438,0.33333334,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,122.33333587646484,0.5540489554405212,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.5540489554405212,0.6000000000000001,0.3999999999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
652,652,82,2.6666641235351562,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,122.66666412353516,0.555555522441864,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.555555522441864,0.8,0.19999999999999996,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
653,653,83,0.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123.0,0.5570621490478516,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.5570621490478516,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
654,654,84,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123.25,0.5581920742988586,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.5581920742988586,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
655,655,86,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123.5,0.5593220591545105,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.5593220591545105,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
656,656,84,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123.75,0.5604519844055176,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.5604519844055176,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
657,657,82,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124.0,0.5615819096565247,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.5615819096565247,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,82.0,2.0
658,658,84,1.0,0.0,3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,124.0,0.5615819096565247,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.5615819096565247,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,82.0,2.0
659,659,81,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124.5,0.5638418197631836,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.5638418197631836,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
660,660,79,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124.75,0.5649717450141907,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5649717450141907,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
661,661,77,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,125.0,0.5661016702651978,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5661016702651978,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,77.0,2.0
662,662,79,2.0,0.0,3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,125.0,0.5661016702651978,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5661016702651978,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,77.0,2.0
663,663,76,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,125.5,0.5683615803718567,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.5683615803718567,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
664,664,74,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,125.75,0.5694915056228638,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5694915056228638,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
665,665,53,0.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,126.0,0.5706214904785156,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.5706214904785156,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,53.0,21.0
666,666,72,0.0,1.0,3,0.0,0.3333333333333286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,126.0,0.5706214904785156,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5706214904785156,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,53.0,21.0
