,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.pp,loudness_direction_basis.loudness_incr,loudness_direction_basis.fp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1247,1247,82.0,0.0,0.0,2,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,196.0,0.6099071502685547,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.6099071502685547,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,84.0,68.0,16.0
1248,1248,84.0,0.0,0.75,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,196.0,0.6099071502685547,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.6099071502685547,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,84.0,68.0,16.0
1249,1249,72.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,196.25,0.6106811165809631,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6106811165809631,0.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1250,1250,74.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,196.5,0.6114550828933716,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6114550828933716,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1251,1251,76.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,196.75,0.6122291088104248,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.6122291088104248,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,76.0,6.0
1252,1252,82.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,196.75,0.6122291088104248,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.6122291088104248,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,76.0,6.0
1253,1253,77.0,1.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,197.0,0.6130030751228333,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.6130030751228333,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,77.0,3.0
1254,1254,80.0,1.0,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,197.0,0.6130030751228333,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.6130030751228333,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,77.0,3.0
1255,1255,75.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,197.25,0.6137771010398865,0.5905511811023622,0.348750697501395,0.20595513631972145,0.6137771010398865,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1256,1256,74.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,197.5,0.6145510673522949,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6145510673522949,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1257,1257,72.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,197.75,0.6153250932693481,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6153250932693481,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1258,1258,70.0,0.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,198.0,0.6160990595817566,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.6160990595817566,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1259,1259,68.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,198.25,0.6168730854988098,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.6168730854988098,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
1260,1260,67.0,0.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,198.5,0.6176470518112183,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.6176470518112183,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,67.0,3.0
1261,1261,70.0,0.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,198.5,0.6176470518112183,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.6176470518112183,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,67.0,3.0
1262,1262,63.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,198.75,0.6184210777282715,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.6184210777282715,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
1263,1263,68.0,1.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,199.0,0.6191950440406799,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.6191950440406799,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,68.0,4.0
1264,1264,72.0,1.0,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,199.0,0.6191950440406799,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6191950440406799,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,68.0,4.0
1265,1265,65.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,199.25,0.6199690699577332,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6199690699577332,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1266,1266,70.0,1.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,199.5,0.6207430362701416,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.6207430362701416,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,70.0,4.0
1267,1267,74.0,1.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,199.5,0.6207430362701416,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6207430362701416,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,70.0,4.0
1268,1268,58.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,199.75,0.62151700258255,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.62151700258255,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1269,1269,63.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,200.0,0.6222910284996033,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.6222910284996033,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,63.0,12.0
1270,1270,75.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,200.0,0.6222910284996033,0.5905511811023622,0.348750697501395,0.20595513631972145,0.6222910284996033,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,63.0,12.0
1271,1271,78.0,1.0,0.0,2,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,201.0,0.6253870129585266,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.6253870129585266,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,78.0,1.0
1272,1272,79.0,1.0,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,201.0,0.6253870129585266,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.6253870129585266,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,78.0,1.0
1273,1273,78.0,1.5,0.0,2,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,201.5,0.6269350051879883,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.6269350051879883,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,78.0,1.0
1274,1274,79.0,1.5,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,201.5,0.6269350051879883,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.6269350051879883,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,78.0,1.0
1275,1275,62.0,0.0,0.16666667,2,1.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,0.62848299741745,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.62848299741745,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,62.0,9.0
1276,1276,71.0,0.0,0.16666667,2,1.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,0.62848299741745,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.62848299741745,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,62.0,9.0
1277,1277,65.0,0.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.1666717529297,0.6289989948272705,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6289989948272705,0.3333333333333333,1.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,65.0,9.0
1278,1278,74.0,0.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.1666717529297,0.6289989948272705,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6289989948272705,0.3333333333333333,1.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,65.0,9.0
1279,1279,68.0,0.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.3333282470703,0.6295149326324463,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.6295149326324463,0.6666666666666666,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,68.0,9.0
1280,1280,77.0,0.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.3333282470703,0.6295149326324463,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.6295149326324463,0.6666666666666666,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,68.0,9.0
1281,1281,71.0,0.5,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.5,0.6300309300422668,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.6300309300422668,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,71.0,9.0
1282,1282,80.0,0.5,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.5,0.6300309300422668,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.6300309300422668,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,71.0,9.0
1283,1283,68.0,0.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.6666717529297,0.6305469870567322,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.6305469870567322,1.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,68.0,9.0
1284,1284,77.0,0.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.6666717529297,0.6305469870567322,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.6305469870567322,1.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,68.0,9.0
1285,1285,65.0,0.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.8333282470703,0.631062924861908,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.631062924861908,1.6666666666666665,0.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,65.0,9.0
1286,1286,74.0,0.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.8333282470703,0.631062924861908,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.631062924861908,1.6666666666666665,0.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,65.0,9.0
1287,1287,62.0,1.0,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,0.6315789222717285,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.6315789222717285,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,62.0,9.0
1288,1288,71.0,1.0,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,0.6315789222717285,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.6315789222717285,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,62.0,9.0
1289,1289,65.0,1.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.1666717529297,0.6320949792861938,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6320949792861938,0.3333333333333333,1.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,65.0,9.0
1290,1290,74.0,1.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.1666717529297,0.6320949792861938,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6320949792861938,0.3333333333333333,1.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,65.0,9.0
1291,1291,68.0,1.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.3333282470703,0.6326109170913696,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.6326109170913696,0.6666666666666666,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,68.0,9.0
1292,1292,77.0,1.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.3333282470703,0.6326109170913696,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.6326109170913696,0.6666666666666666,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,68.0,9.0
1293,1293,71.0,1.5,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.5,0.6331269145011902,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.6331269145011902,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,71.0,9.0
1294,1294,80.0,1.5,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.5,0.6331269145011902,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.6331269145011902,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,71.0,9.0
1295,1295,68.0,1.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.6666717529297,0.6336429715156555,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.6336429715156555,1.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,68.0,9.0
1296,1296,77.0,1.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.6666717529297,0.6336429715156555,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.6336429715156555,1.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,68.0,9.0
1297,1297,65.0,1.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.8333282470703,0.6341589093208313,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6341589093208313,1.6666666666666665,0.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,65.0,9.0
1298,1298,74.0,1.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.8333282470703,0.6341589093208313,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6341589093208313,1.6666666666666665,0.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,65.0,9.0
1299,1299,63.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.0,0.6346749067306519,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.6346749067306519,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,63.0,9.0
1300,1300,72.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.0,0.6346749067306519,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6346749067306519,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,63.0,9.0
1301,1301,76.0,1.0,0.0,2,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,205.0,0.6377708911895752,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.6377708911895752,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,76.0,1.0
1302,1302,77.0,1.0,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.0,0.6377708911895752,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.6377708911895752,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,76.0,1.0
1303,1303,76.0,1.5,0.0,2,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,205.5,0.6393188834190369,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.6393188834190369,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,76.0,1.0
