,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,loudness_direction_basis.loudness_decr,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
553,553,82.0,1.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175.0,0.5555555820465088,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.5555555820465088,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,82.0,79.0,3.0
554,554,84.0,1.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175.3333282470703,0.5566137433052063,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.5566137433052063,0.047619047619047616,0.9523809523809523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
555,555,82.0,1.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175.6666717529297,0.5576719641685486,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.5576719641685486,0.09523809523809523,0.9047619047619048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
556,556,77.0,2.0,1.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,176.0,0.5587301850318909,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5587301850318909,0.14285714285714285,0.8571428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,80.0,77.0,3.0
557,557,80.0,2.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,176.0,0.5587301850318909,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.5587301850318909,0.14285714285714285,0.8571428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,80.0,77.0,3.0
558,558,82.0,2.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,176.3333282470703,0.5597883462905884,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.5597883462905884,0.19047619047619047,0.8095238095238095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
559,559,80.0,2.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,176.6666717529297,0.5608465671539307,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.5608465671539307,0.23809523809523808,0.7619047619047619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
560,560,75.0,0.0,1.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999166666833,0.0,177.0,0.561904788017273,0.5905511811023622,0.348750697501395,0.20595513631972145,0.561904788017273,0.2857142857142857,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,79.0,75.0,4.0
561,561,79.0,0.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999166666833,0.0,177.0,0.561904788017273,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.561904788017273,0.2857142857142857,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,79.0,75.0,4.0
562,562,80.0,0.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666111111221,0.0,177.3333282470703,0.5629629492759705,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.5629629492759705,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
563,563,79.0,0.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.33333330555556107,0.0,177.6666717529297,0.5640211701393127,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5640211701393127,0.38095238095238093,0.6190476190476191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
564,564,74.0,1.0,1.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,178.0,0.565079391002655,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.565079391002655,0.42857142857142855,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,77.0,74.0,3.0
565,565,77.0,1.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,178.0,0.565079391002655,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.565079391002655,0.42857142857142855,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,77.0,74.0,3.0
566,566,79.0,1.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.08333333506944428,0.0,178.3333282470703,0.5661375522613525,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5661375522613525,0.47619047619047616,0.5238095238095238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
567,567,77.0,1.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.16666667013888856,0.0,178.6666717529297,0.5671957731246948,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5671957731246948,0.5238095238095237,0.4761904761904763,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
568,568,72.0,2.0,1.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.2500000052083328,0.0,179.0,0.5682539939880371,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5682539939880371,0.5714285714285714,0.4285714285714286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,75.0,72.0,3.0
569,569,75.0,2.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2500000052083328,0.0,179.0,0.5682539939880371,0.5905511811023622,0.348750697501395,0.20595513631972145,0.5682539939880371,0.5714285714285714,0.4285714285714286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,75.0,72.0,3.0
570,570,77.0,2.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333402777771,0.0,179.3333282470703,0.5693121552467346,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5693121552467346,0.6190476190476191,0.38095238095238093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
571,571,75.0,2.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.4166666753472214,0.0,179.6666717529297,0.5703703761100769,0.5905511811023622,0.348750697501395,0.20595513631972145,0.5703703761100769,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
572,572,70.0,0.0,1.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.5000000104166656,0.0,180.0,0.5714285969734192,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5714285969734192,0.7142857142857142,0.2857142857142858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,74.0,70.0,4.0
573,573,74.0,0.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5000000104166656,0.0,180.0,0.5714285969734192,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5714285969734192,0.7142857142857142,0.2857142857142858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,74.0,70.0,4.0
574,574,75.0,0.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.5833333454861099,0.0,180.3333282470703,0.5724867582321167,0.5905511811023622,0.348750697501395,0.20595513631972145,0.5724867582321167,0.7619047619047619,0.23809523809523814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
575,575,74.0,0.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666805555542,0.0,180.6666717529297,0.573544979095459,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.573544979095459,0.8095238095238095,0.19047619047619047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
576,576,68.0,1.0,1.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,0.7500000156249985,0.0,181.0,0.5746031999588013,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.5746031999588013,0.8571428571428571,0.1428571428571429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,72.0,68.0,4.0
577,577,72.0,1.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7500000156249985,0.0,181.0,0.5746031999588013,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5746031999588013,0.8571428571428571,0.1428571428571429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,72.0,68.0,4.0
578,578,74.0,1.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333506944428,0.0,181.3333282470703,0.5756613612174988,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5756613612174988,0.9047619047619047,0.09523809523809534,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
579,579,72.0,1.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666857638871,0.0,181.6666717529297,0.5767195820808411,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5767195820808411,0.9523809523809523,0.04761904761904767,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
580,580,63.0,2.0,0.33333334,3,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,182.0,0.5777778029441833,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5777778029441833,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,70.0,63.0,7.0
581,581,67.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,182.0,0.5777778029441833,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5777778029441833,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,70.0,63.0,7.0
582,582,70.0,2.0,5.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,182.0,0.5777778029441833,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5777778029441833,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,70.0,63.0,7.0
583,583,65.0,2.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,182.3333282470703,0.5788359642028809,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5788359642028809,0.047619047619047616,0.9523809523809523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
584,584,63.0,2.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,182.6666717529297,0.5798941850662231,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5798941850662231,0.09523809523809523,0.9047619047619048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
585,585,62.0,0.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999999583333399,183.0,0.5809524059295654,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5809524059295654,0.14285714285714285,0.8571428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,65.0,62.0,3.0
586,586,65.0,0.0,1.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999999583333399,183.0,0.5809524059295654,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5809524059295654,0.14285714285714285,0.8571428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,65.0,62.0,3.0
587,587,63.0,0.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333332986111166,183.3333282470703,0.5820105671882629,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5820105671882629,0.19047619047619047,0.8095238095238095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
588,588,62.0,0.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666388888933,183.6666717529297,0.5830687880516052,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5830687880516052,0.23809523809523808,0.7619047619047619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
589,589,60.0,1.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49999997916666994,184.0,0.5841270089149475,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.5841270089149475,0.2857142857142857,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,63.0,60.0,3.0
590,590,63.0,1.0,1.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49999997916666994,184.0,0.5841270089149475,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5841270089149475,0.2857142857142857,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,63.0,60.0,3.0
591,591,62.0,1.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33333331944444655,184.3333282470703,0.585185170173645,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.585185170173645,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
592,592,60.0,1.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666665972222328,184.6666717529297,0.5862433910369873,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.5862433910369873,0.38095238095238093,0.6190476190476191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
593,593,58.0,2.0,0.33333334,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,185.0,0.5873016119003296,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.5873016119003296,0.42857142857142855,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,62.0,58.0,4.0
594,594,62.0,2.0,2.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,185.0,0.5873016119003296,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5873016119003296,0.42857142857142855,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,62.0,58.0,4.0
595,595,60.0,2.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333506944428,185.3333282470703,0.5883597731590271,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.5883597731590271,0.47619047619047616,0.5238095238095238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
596,596,58.0,2.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666667013888856,185.6666717529297,0.5894179940223694,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.5894179940223694,0.5238095238095237,0.4761904761904763,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
597,597,56.0,0.0,0.33333334,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2500000052083328,186.0,0.5904762148857117,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.5904762148857117,0.5714285714285714,0.4285714285714286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
598,598,58.0,0.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333402777771,186.3333282470703,0.5915343761444092,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.5915343761444092,0.6190476190476191,0.38095238095238093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
599,599,56.0,0.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4166666753472214,186.6666717529297,0.5925925970077515,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.5925925970077515,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
600,600,55.0,1.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5000000104166656,187.0,0.5936508178710938,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5936508178710938,0.7142857142857142,0.2857142857142858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,72.0,55.0,17.0
601,601,63.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5000000104166656,187.0,0.5936508178710938,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5936508178710938,0.7142857142857142,0.2857142857142858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,72.0,55.0,17.0
602,602,72.0,1.0,1.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5000000104166656,187.0,0.5936508178710938,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5936508178710938,0.7142857142857142,0.2857142857142858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,72.0,55.0,17.0
603,603,56.0,1.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5833333454861099,187.3333282470703,0.5947089791297913,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.5947089791297913,0.7619047619047619,0.23809523809523814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
604,604,55.0,1.6666717529296875,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666805555542,187.6666717529297,0.5957671999931335,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5957671999931335,0.8095238095238095,0.19047619047619047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
605,605,53.0,2.0,0.33333334,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7500000156249985,188.0,0.5968254208564758,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.5968254208564758,0.8571428571428571,0.1428571428571429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,74.0,53.0,21.0
606,606,65.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7500000156249985,188.0,0.5968254208564758,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5968254208564758,0.8571428571428571,0.1428571428571429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,74.0,53.0,21.0
607,607,74.0,2.0,1.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7500000156249985,188.0,0.5968254208564758,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5968254208564758,0.8571428571428571,0.1428571428571429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,74.0,53.0,21.0
608,608,55.0,2.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333506944428,188.3333282470703,0.5978835821151733,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5978835821151733,0.9047619047619047,0.09523809523809534,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
