,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1176,1176,65.0,2.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,374.0,0.5983999967575073,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5983999967575073,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,75.0,65.0,10.0
1177,1177,69.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,374.0,0.5983999967575073,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5983999967575073,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,75.0,65.0,10.0
1178,1178,75.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,374.0,0.5983999967575073,0.5905511811023622,0.348750697501395,0.20595513631972145,0.5983999967575073,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,75.0,65.0,10.0
1179,1179,65.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,374.5,0.5992000102996826,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5992000102996826,0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1180,1180,66.0,0.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,375.0,0.6000000238418579,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.6000000238418579,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,73.0,66.0,7.0
1181,1181,70.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,375.0,0.6000000238418579,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.6000000238418579,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,73.0,66.0,7.0
1182,1182,73.0,0.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,375.0,0.6000000238418579,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.6000000238418579,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,73.0,66.0,7.0
1183,1183,65.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,375.5,0.6007999777793884,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6007999777793884,1.6666666666666667,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1184,1184,63.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,376.0,0.6015999913215637,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.6015999913215637,2.3333333333333335,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
1185,1185,61.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,376.5,0.602400004863739,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.602400004863739,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
1186,1186,60.0,2.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,377.0,0.6032000184059143,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.6032000184059143,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,82.0,60.0,22.0
1187,1187,73.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,377.0,0.6032000184059143,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.6032000184059143,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,82.0,60.0,22.0
1188,1188,82.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,377.0,0.6032000184059143,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.6032000184059143,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,82.0,60.0,22.0
1189,1189,58.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,377.5,0.6039999723434448,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.6039999723434448,1.0833333333333333,0.9166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1190,1190,72.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,378.0,0.6047999858856201,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6047999858856201,1.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,72.0,9.0
1191,1191,81.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,378.0,0.6047999858856201,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.6047999858856201,1.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,72.0,9.0
1192,1192,53.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,378.5,0.6055999994277954,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.6055999994277954,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
1193,1193,53.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,379.0,0.6064000129699707,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.6064000129699707,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
1194,1194,53.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,379.5,0.607200026512146,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.607200026512146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
1195,1195,53.0,2.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,380.0,0.6079999804496765,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.6079999804496765,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,53.0,16.0
1196,1196,63.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,380.0,0.6079999804496765,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.6079999804496765,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,53.0,16.0
1197,1197,69.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,380.0,0.6079999804496765,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.6079999804496765,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,53.0,16.0
1198,1198,53.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,380.5,0.6087999939918518,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.6087999939918518,0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
1199,1199,54.0,0.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,381.0,0.6096000075340271,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.6096000075340271,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,54.0,16.0
1200,1200,61.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,381.0,0.6096000075340271,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.6096000075340271,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,54.0,16.0
1201,1201,70.0,0.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,381.0,0.6096000075340271,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.6096000075340271,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,54.0,16.0
1202,1202,53.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,381.5,0.6104000210762024,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.6104000210762024,1.6666666666666667,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
1203,1203,51.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,382.0,0.6111999750137329,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.6111999750137329,2.3333333333333335,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0
1204,1204,49.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,382.5,0.6119999885559082,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.6119999885559082,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0
1205,1205,48.0,2.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,383.0,0.6128000020980835,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.6128000020980835,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,61.0,48.0,13.0
1206,1206,58.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,383.0,0.6128000020980835,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.6128000020980835,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,61.0,48.0,13.0
1207,1207,61.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,383.0,0.6128000020980835,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.6128000020980835,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,61.0,48.0,13.0
1208,1208,46.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,383.5,0.6136000156402588,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.6136000156402588,1.1666666666666665,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0
1209,1209,41.0,0.0,1.0,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,384.0,0.6144000291824341,0.3228346456692913,0.10422220844441689,0.03364653973402435,0.6144000291824341,1.6666666666666665,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,60.0,41.0,19.0
1210,1210,57.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,384.0,0.6144000291824341,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.6144000291824341,1.6666666666666665,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,60.0,41.0,19.0
1211,1211,60.0,0.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,384.0,0.6144000291824341,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.6144000291824341,1.6666666666666665,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,60.0,41.0,19.0
1212,1212,65.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,384.5,0.6151999831199646,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6151999831199646,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1213,1213,65.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,385.0,0.6159999966621399,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6159999966621399,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1214,1214,65.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,385.5,0.6168000102043152,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6168000102043152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1215,1215,65.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,386.0,0.6176000237464905,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6176000237464905,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1216,1216,65.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,386.5,0.618399977684021,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.618399977684021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1217,1217,53.0,0.0,7.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,387.0,0.6191999912261963,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.6191999912261963,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,64.0,53.0,11.0
1218,1218,57.0,0.0,7.0,3,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,387.0,0.6191999912261963,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.6191999912261963,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,64.0,53.0,11.0
1219,1219,63.0,0.0,7.0,3,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,387.0,0.6191999912261963,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.6191999912261963,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,64.0,53.0,11.0
1220,1220,64.0,0.0,0.5,3,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,387.0,0.6191999912261963,0.5039370078740157,0.25395250790501583,0.127976066975756,0.6191999912261963,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,64.0,53.0,11.0
1221,1221,65.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,387.5,0.6200000047683716,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6200000047683716,0.08333333333333333,0.9166666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1222,1222,67.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,388.0,0.6208000183105469,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.6208000183105469,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1223,1223,65.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,388.5,0.6215999722480774,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6215999722480774,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1224,1224,70.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,389.0,0.6223999857902527,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.6223999857902527,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1225,1225,69.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,389.5,0.623199999332428,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.623199999332428,0.41666666666666663,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1226,1226,74.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,390.0,0.6240000128746033,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6240000128746033,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1227,1227,72.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,390.5,0.6248000264167786,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6248000264167786,0.5833333333333333,0.41666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1228,1228,75.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,391.0,0.6255999803543091,0.5905511811023622,0.348750697501395,0.20595513631972145,0.6255999803543091,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1229,1229,74.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,391.5,0.6263999938964844,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.6263999938964844,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1230,1230,79.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,392.0,0.6272000074386597,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.6272000074386597,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1231,1231,77.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,392.5,0.628000020980835,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.628000020980835,0.9166666666666666,0.08333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1232,1232,77.0,0.0,1.5,3,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,393.0,0.6287999749183655,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.6287999749183655,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1233,1233,76.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,394.5,0.6312000155448914,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.6312000155448914,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1234,1234,75.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,395.0,0.6320000290870667,0.5905511811023622,0.348750697501395,0.20595513631972145,0.6320000290870667,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1235,1235,72.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,395.5,0.6327999830245972,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6327999830245972,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1236,1236,58.0,0.0,2.0,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,396.0,0.6335999965667725,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.6335999965667725,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,58.0,12.0
1237,1237,70.0,0.0,2.0,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,396.0,0.6335999965667725,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.6335999965667725,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,58.0,12.0
