,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1363,1363,64.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222.0,0.5920000076293945,0.5039370078740157,0.25395250790501583,0.127976066975756,0.5920000076293945,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,64.0,3.0
1364,1364,67.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222.0,0.5920000076293945,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5920000076293945,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,64.0,3.0
1365,1365,61.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222.25,0.5926666855812073,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.5926666855812073,0.625,2.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
1366,1366,60.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222.5,0.5933333039283752,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.5933333039283752,1.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,68.0,60.0,8.0
1367,1367,65.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222.5,0.5933333039283752,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5933333039283752,1.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,68.0,60.0,8.0
1368,1368,68.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222.5,0.5933333039283752,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.5933333039283752,1.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,68.0,60.0,8.0
1369,1369,58.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222.75,0.593999981880188,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.593999981880188,1.875,1.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,58.0,12.0
1370,1370,67.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222.75,0.593999981880188,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.593999981880188,1.875,1.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,58.0,12.0
1371,1371,70.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222.75,0.593999981880188,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.593999981880188,1.875,1.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,58.0,12.0
1372,1372,56.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.0,0.5946666598320007,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.5946666598320007,2.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,56.0,16.0
1373,1373,68.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.0,0.5946666598320007,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.5946666598320007,2.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,56.0,16.0
1374,1374,72.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.0,0.5946666598320007,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5946666598320007,2.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,56.0,16.0
1375,1375,55.0,1.25,0.25,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.25,0.5953333377838135,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5953333377838135,0.625,1.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,55.0,24.0
1376,1376,77.0,1.25,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.25,0.5953333377838135,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5953333377838135,0.625,1.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,55.0,24.0
1377,1377,79.0,1.25,0.0,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,223.25,0.5953333377838135,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5953333377838135,0.625,1.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,55.0,24.0
1378,1378,76.0,1.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.375,0.5956666469573975,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.5956666469573975,0.9375,1.0625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1379,1379,53.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.5,0.5960000157356262,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.5960000157356262,1.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,53.0,24.0
1380,1380,77.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.5,0.5960000157356262,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5960000157356262,1.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,53.0,24.0
1381,1381,51.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.75,0.596666693687439,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.596666693687439,1.875,0.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,51.0,28.0
1382,1382,79.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.75,0.596666693687439,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.596666693687439,1.875,0.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,51.0,28.0
1383,1383,49.0,0.0,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.0,0.5973333120346069,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.5973333120346069,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,49.0,31.0
1384,1384,80.0,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.0,0.5973333120346069,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.5973333120346069,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,49.0,31.0
1385,1385,71.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.25,0.5979999899864197,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.5979999899864197,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1386,1386,61.0,0.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.5,0.5986666679382324,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.5986666679382324,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,61.0,10.0
1387,1387,65.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.5,0.5986666679382324,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5986666679382324,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,61.0,10.0
1388,1388,71.0,0.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.5,0.5986666679382324,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.5986666679382324,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,61.0,10.0
1389,1389,71.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.75,0.5993333458900452,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.5993333458900452,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1390,1390,50.0,1.0,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.0,0.6000000238418579,0.3937007874015748,0.15500031000062,0.06102374409473228,0.6000000238418579,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,50.0,30.0
1391,1391,80.0,1.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.0,0.6000000238418579,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.6000000238418579,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,50.0,30.0
1392,1392,71.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.25,0.6006666421890259,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.6006666421890259,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1393,1393,62.0,1.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.5,0.6013333201408386,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.6013333201408386,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,62.0,9.0
1394,1394,65.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.5,0.6013333201408386,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6013333201408386,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,62.0,9.0
1395,1395,71.0,1.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.5,0.6013333201408386,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.6013333201408386,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,62.0,9.0
1396,1396,71.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.75,0.6019999980926514,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.6019999980926514,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1397,1397,72.0,0.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226.0,0.6026666760444641,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6026666760444641,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1398,1398,73.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226.25,0.6033333539962769,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.6033333539962769,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
1399,1399,52.0,0.5,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226.5,0.6039999723434448,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.6039999723434448,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,70.0,52.0,18.0
1400,1400,61.0,0.5,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226.5,0.6039999723434448,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.6039999723434448,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,70.0,52.0,18.0
1401,1401,67.0,0.5,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226.5,0.6039999723434448,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.6039999723434448,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,70.0,52.0,18.0
1402,1402,70.0,0.5,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226.5,0.6039999723434448,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.6039999723434448,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,70.0,52.0,18.0
1403,1403,53.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,227.5,0.6066666841506958,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.6066666841506958,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,68.0,53.0,15.0
1404,1404,60.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,227.5,0.6066666841506958,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.6066666841506958,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,68.0,53.0,15.0
1405,1405,65.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,227.5,0.6066666841506958,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6066666841506958,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,68.0,53.0,15.0
1406,1406,68.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,227.5,0.6066666841506958,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.6066666841506958,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,68.0,53.0,15.0
1407,1407,46.0,0.0,1.0,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,228.0,0.6079999804496765,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.6079999804496765,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,46.0,21.0
1408,1408,67.0,0.0,0.25,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,228.0,0.6079999804496765,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.6079999804496765,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,46.0,21.0
1409,1409,73.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,228.25,0.6086666584014893,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.6086666584014893,0.16666666666666666,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
1410,1410,58.0,0.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,228.5,0.609333336353302,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.609333336353302,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,58.0,14.0
1411,1411,70.0,0.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,228.5,0.609333336353302,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.609333336353302,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,58.0,14.0
1412,1412,72.0,0.5,0.0,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,228.5,0.609333336353302,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.609333336353302,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,58.0,14.0
1413,1413,68.0,0.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,228.75,0.6100000143051147,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.6100000143051147,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
1414,1414,67.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,228.875,0.6103333234786987,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.6103333234786987,0.5833333333333333,0.41666666666666674,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1415,1415,48.0,1.0,1.0,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,229.0,0.6106666922569275,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.6106666922569275,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,65.0,48.0,17.0
1416,1416,56.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,229.0,0.6106666922569275,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.6106666922569275,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,65.0,48.0,17.0
1417,1417,65.0,1.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,229.0,0.6106666922569275,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6106666922569275,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,65.0,48.0,17.0
1418,1418,55.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,229.5,0.6119999885559082,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.6119999885559082,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,55.0,9.0
1419,1419,64.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,229.5,0.6119999885559082,0.5039370078740157,0.25395250790501583,0.127976066975756,0.6119999885559082,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,55.0,9.0
1420,1420,53.0,0.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,230.0,0.6133333444595337,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.6133333444595337,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,53.0,14.0
1421,1421,58.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,230.0,0.6133333444595337,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.6133333444595337,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,53.0,14.0
1422,1422,67.0,0.0,1.0,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,230.0,0.6133333444595337,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.6133333444595337,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,53.0,14.0
1423,1423,48.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,230.5,0.6146666407585144,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.6146666407585144,0.6666666666666666,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
