,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1266,1266,67.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,238.75,0.47183793783187866,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.47183793783187866,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1267,1267,59.0,3.0,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,239.0,0.47233203053474426,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.47233203053474426,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,59.0,20.0
1268,1268,79.0,3.0,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,239.0,0.47233203053474426,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.47233203053474426,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,59.0,20.0
1269,1269,67.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,239.25,0.4728260934352875,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.4728260934352875,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1270,1270,62.0,3.5,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,239.5,0.4733201563358307,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4733201563358307,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,62.0,16.0
1271,1271,78.0,3.5,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,239.5,0.4733201563358307,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.4733201563358307,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,62.0,16.0
1272,1272,67.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,239.75,0.4738142192363739,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.4738142192363739,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1273,1273,59.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,240.0,0.4743083119392395,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.4743083119392395,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1274,1274,77.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,240.25,0.4748023748397827,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.4748023748397827,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1275,1275,80.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,240.5,0.4752964377403259,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.4752964377403259,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1276,1276,77.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,240.75,0.47579050064086914,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.47579050064086914,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1277,1277,83.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,241.0,0.47628459334373474,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.47628459334373474,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
1278,1278,77.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,241.25,0.47677865624427795,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.47677865624427795,0.08333333333333333,1.9166666666666665,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1279,1279,80.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,241.5,0.47727271914482117,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.47727271914482117,0.5,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1280,1280,77.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,241.75,0.47776681184768677,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.47776681184768677,0.9166666666666666,1.0833333333333335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1281,1281,85.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,242.0,0.47826087474823,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.47826087474823,1.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
1282,1282,77.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,242.25,0.4787549376487732,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.4787549376487732,0.41666666666666663,1.5833333333333335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1283,1283,80.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,242.5,0.4792490005493164,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.4792490005493164,0.8333333333333333,1.1666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1284,1284,77.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,242.75,0.479743093252182,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.479743093252182,1.25,0.7500000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1285,1285,86.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,243.0,0.4802371561527252,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.4802371561527252,1.6666666666666665,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
1286,1286,77.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,243.25,0.48073121905326843,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.48073121905326843,0.75,1.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1287,1287,80.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,243.5,0.48122528195381165,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.48122528195381165,1.1666666666666665,0.8333333333333335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1288,1288,77.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,243.75,0.48171937465667725,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.48171937465667725,1.5833333333333333,0.41666666666666674,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1289,1289,57.0,0.0,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,244.0,0.48221343755722046,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.48221343755722046,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,57.0,21.0
1290,1290,78.0,0.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,244.0,0.48221343755722046,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.48221343755722046,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,57.0,21.0
1291,1291,66.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,244.25,0.48270750045776367,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.48270750045776367,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
1292,1292,61.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,244.5,0.4832015931606293,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.4832015931606293,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
1293,1293,66.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,244.75,0.4836956560611725,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.4836956560611725,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
1294,1294,57.0,1.0,0.25,4,0.0,1.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,245.0,0.4841897189617157,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.4841897189617157,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,57.0,27.0
1295,1295,84.0,1.0,1.5,4,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,245.0,0.4841897189617157,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.4841897189617157,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,57.0,27.0
1296,1296,66.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,245.25,0.4846837818622589,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.4846837818622589,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
1297,1297,60.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,245.5,0.4851778745651245,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.4851778745651245,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1298,1298,66.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,245.75,0.4856719374656677,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.4856719374656677,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
1299,1299,57.0,2.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,246.0,0.48616600036621094,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.48616600036621094,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1300,1300,66.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,246.25,0.48666009306907654,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.48666009306907654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
1301,1301,60.0,2.5,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,246.5,0.48715415596961975,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.48715415596961975,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,60.0,21.0
1302,1302,81.0,2.5,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,246.5,0.48715415596961975,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.48715415596961975,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,60.0,21.0
1303,1303,66.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,246.75,0.48764821887016296,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.48764821887016296,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
1304,1304,57.0,3.0,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,247.0,0.4881422817707062,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.4881422817707062,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,57.0,21.0
1305,1305,78.0,3.0,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,247.0,0.4881422817707062,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.4881422817707062,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,57.0,21.0
1306,1306,66.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,247.25,0.4886363744735718,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.4886363744735718,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
1307,1307,60.0,3.5,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,247.5,0.489130437374115,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.489130437374115,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,60.0,16.0
1308,1308,76.0,3.5,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,247.5,0.489130437374115,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.489130437374115,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,60.0,16.0
1309,1309,66.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,247.75,0.4896245002746582,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.4896245002746582,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
1310,1310,57.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,248.0,0.4901185631752014,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.4901185631752014,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1311,1311,75.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,248.25,0.490612655878067,0.5905511811023622,0.348750697501395,0.20595513631972145,0.490612655878067,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1312,1312,78.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,248.5,0.49110671877861023,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.49110671877861023,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
1313,1313,75.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,248.75,0.49160078167915344,0.5905511811023622,0.348750697501395,0.20595513631972145,0.49160078167915344,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1314,1314,81.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,249.0,0.49209487438201904,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.49209487438201904,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1315,1315,75.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,249.25,0.49258893728256226,0.5905511811023622,0.348750697501395,0.20595513631972145,0.49258893728256226,0.08333333333333333,1.9166666666666665,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1316,1316,78.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,249.5,0.49308300018310547,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.49308300018310547,0.5,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
1317,1317,75.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,249.75,0.4935770630836487,0.5905511811023622,0.348750697501395,0.20595513631972145,0.4935770630836487,0.9166666666666666,1.0833333333333335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1318,1318,83.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,250.0,0.4940711557865143,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.4940711557865143,1.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
1319,1319,75.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,250.25,0.4945652186870575,0.5905511811023622,0.348750697501395,0.20595513631972145,0.4945652186870575,0.41666666666666663,1.5833333333333335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1320,1320,78.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,250.5,0.4950592815876007,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.4950592815876007,0.8333333333333333,1.1666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
1321,1321,75.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,250.75,0.4955533742904663,0.5905511811023622,0.348750697501395,0.20595513631972145,0.4955533742904663,1.25,0.7500000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1322,1322,84.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,251.0,0.4960474371910095,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.4960474371910095,1.6666666666666665,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1323,1323,75.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,251.25,0.49654150009155273,0.5905511811023622,0.348750697501395,0.20595513631972145,0.49654150009155273,0.75,1.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1324,1324,78.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,251.5,0.49703556299209595,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.49703556299209595,1.1666666666666665,0.8333333333333335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
1325,1325,75.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,251.75,0.49752965569496155,0.5905511811023622,0.348750697501395,0.20595513631972145,0.49752965569496155,1.5833333333333333,0.41666666666666674,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
